"","za","nest","rnkIndex","len","hits","fp","fn","precision","Recall","F1"
"1",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"2",4.26981180782876,1.76193984033021,1,10,6,4,4,0.6,0.6,0.6
"3",6.21833470678073,1.67188636685348,1,10,7,3,3,0.7,0.7,0.7
"4",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"5",4.11216586078993,1.86447199682904,1,10,6,4,4,0.6,0.6,0.6
"6",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"7",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"8",6.43771904949658,1.34826277831819,1,10,7,3,3,0.7,0.7,0.7
"9",6.42023651289779,1.626730810893,1,10,7,3,3,0.7,0.7,0.7
"10",4.11216586078993,1.86447199682904,1,10,6,4,4,0.6,0.6,0.6
"11",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"12",4.26981180782876,1.76193984033021,1,10,6,4,4,0.6,0.6,0.6
"13",4.11216586078993,1.86447199682904,1,10,6,4,4,0.6,0.6,0.6
"14",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"15",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"16",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"17",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"18",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"19",4.26981180782876,1.76193984033021,1,10,6,4,4,0.6,0.6,0.6
"20",4.26981180782876,1.76193984033021,1,10,6,4,4,0.6,0.6,0.6
"21",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"22",5.22660331349198,1.74745106274957,1,10,7,3,3,0.7,0.7,0.7
"23",5.22660331349198,1.74745106274957,1,10,7,3,3,0.7,0.7,0.7
"24",6.42023651289779,1.626730810893,1,10,7,3,3,0.7,0.7,0.7
"25",4.26981180782876,1.76193984033021,1,10,6,4,4,0.6,0.6,0.6
"26",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"27",5.22660331349198,1.74745106274957,1,10,7,3,3,0.7,0.7,0.7
"28",6.42023651289779,1.626730810893,1,10,7,3,3,0.7,0.7,0.7
"29",4.26981180782876,1.76193984033021,1,10,6,4,4,0.6,0.6,0.6
"30",6.43771904949658,1.34826277831819,1,10,7,3,3,0.7,0.7,0.7
"31",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"32",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"33",4.26981180782876,1.76193984033021,1,10,6,4,4,0.6,0.6,0.6
"34",4.26981180782876,1.76193984033021,1,10,6,4,4,0.6,0.6,0.6
"35",6.42023651289779,1.626730810893,1,10,7,3,3,0.7,0.7,0.7
"36",6.42023651289779,1.626730810893,1,10,7,3,3,0.7,0.7,0.7
"37",6.42023651289779,1.626730810893,1,10,7,3,3,0.7,0.7,0.7
"38",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"39",4.26981180782876,1.76193984033021,1,10,6,4,4,0.6,0.6,0.6
"40",6.42023651289779,1.626730810893,1,10,7,3,3,0.7,0.7,0.7
"41",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"42",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"43",6.42023651289779,1.626730810893,1,10,7,3,3,0.7,0.7,0.7
"44",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"45",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"46",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"47",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"48",6.42023651289779,1.626730810893,1,10,7,3,3,0.7,0.7,0.7
"49",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"50",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"51",4.26981180782876,1.76193984033021,1,10,6,4,4,0.6,0.6,0.6
"52",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"53",4.11216586078993,1.86447199682904,1,10,6,4,4,0.6,0.6,0.6
"54",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"55",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"56",4.26981180782876,1.76193984033021,1,10,6,4,4,0.6,0.6,0.6
"57",4.26981180782876,1.76193984033021,1,10,6,4,4,0.6,0.6,0.6
"58",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"59",6.21833470678073,1.67188636685348,1,10,7,3,3,0.7,0.7,0.7
"60",4.11216586078993,1.86447199682904,1,10,6,4,4,0.6,0.6,0.6
"61",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"62",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"63",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"64",4.11216586078993,1.86447199682904,1,10,6,4,4,0.6,0.6,0.6
"65",6.42023651289779,1.626730810893,1,10,7,3,3,0.7,0.7,0.7
"66",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"67",6.42023651289779,1.626730810893,1,10,7,3,3,0.7,0.7,0.7
"68",4.26981180782876,1.76193984033021,1,10,6,4,4,0.6,0.6,0.6
"69",4.26981180782876,1.76193984033021,1,10,6,4,4,0.6,0.6,0.6
"70",6.42023651289779,1.626730810893,1,10,7,3,3,0.7,0.7,0.7
"71",6.43771904949658,1.34826277831819,1,10,7,3,3,0.7,0.7,0.7
"72",5.22660331349198,1.74745106274957,1,10,7,3,3,0.7,0.7,0.7
"73",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"74",6.42023651289779,1.626730810893,1,10,7,3,3,0.7,0.7,0.7
"75",5.22660331349198,1.74745106274957,1,10,7,3,3,0.7,0.7,0.7
"76",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"77",5.22660331349198,1.74745106274957,1,10,7,3,3,0.7,0.7,0.7
"78",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"79",6.42023651289779,1.626730810893,1,10,7,3,3,0.7,0.7,0.7
"80",6.42023651289779,1.626730810893,1,10,7,3,3,0.7,0.7,0.7
"81",6.42023651289779,1.626730810893,1,10,7,3,3,0.7,0.7,0.7
"82",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"83",4.26981180782876,1.76193984033021,1,10,6,4,4,0.6,0.6,0.6
"84",6.42023651289779,1.626730810893,1,10,7,3,3,0.7,0.7,0.7
"85",6.42023651289779,1.626730810893,1,10,7,3,3,0.7,0.7,0.7
"86",6.42023651289779,1.626730810893,1,10,7,3,3,0.7,0.7,0.7
"87",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"88",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"89",6.43771904949658,1.34826277831819,1,10,7,3,3,0.7,0.7,0.7
"90",5.22660331349198,1.74745106274957,1,10,7,3,3,0.7,0.7,0.7
"91",4.26981180782876,1.76193984033021,1,10,6,4,4,0.6,0.6,0.6
"92",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"93",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"94",5.22660331349198,1.74745106274957,1,10,7,3,3,0.7,0.7,0.7
"95",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"96",6.42023651289779,1.626730810893,1,10,7,3,3,0.7,0.7,0.7
"97",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"98",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"99",6.58600339829255,1.3141626074731,1,10,7,3,3,0.7,0.7,0.7
"100",4.11216586078993,1.86447199682904,1,10,6,4,4,0.6,0.6,0.6
