"","za","nest","rnkIndex","len","hits","fp","fn","precision","Recall","F1"
"1",5.0357884289086,1.18595052272213,1,10,6,4,4,0.6,0.6,0.6
"2",5.14718477025124,1.1566501468429,1,11,6,5,4,0.545454545454545,0.6,0.571428571428571
"3",3.47349034034719,1.44407088198671,1,11,6,5,4,0.545454545454545,0.6,0.571428571428571
"4",5.76576960694276,1.09212122224474,1,12,7,5,3,0.583333333333333,0.7,0.636363636363636
"5",5.76576960694276,1.09212122224474,1,12,7,5,3,0.583333333333333,0.7,0.636363636363636
"6",4.8862285070533,1.22530111990586,1,11,7,4,3,0.636363636363636,0.7,0.666666666666667
"7",5.14718477025124,1.1566501468429,1,11,6,5,4,0.545454545454545,0.6,0.571428571428571
"8",5.14718477025124,1.1566501468429,1,11,6,5,4,0.545454545454545,0.6,0.571428571428571
"9",5.14718477025124,1.1566501468429,1,11,6,5,4,0.545454545454545,0.6,0.571428571428571
"10",5.94500232361966,0.990203113381398,1,14,8,6,2,0.571428571428571,0.8,0.666666666666667
"11",5.61481507171304,1.12811049278069,1,10,9,1,1,0.9,0.9,0.9
"12",5.0357884289086,1.18595052272213,1,10,6,4,4,0.6,0.6,0.6
"13",4.79896287333922,1.28842345647002,1,11,5,6,5,0.454545454545455,0.5,0.476190476190476
"14",5.0357884289086,1.18595052272213,1,10,6,4,4,0.6,0.6,0.6
"15",4.40718166097155,1.4190623451191,1,10,6,4,4,0.6,0.6,0.6
"16",4.79896287333922,1.28842345647002,1,11,5,6,5,0.454545454545455,0.5,0.476190476190476
"17",5.14718477025124,1.1566501468429,1,11,6,5,4,0.545454545454545,0.6,0.571428571428571
"18",3.47349034034719,1.44407088198671,1,11,6,5,4,0.545454545454545,0.6,0.571428571428571
"19",4.79896287333922,1.28842345647002,1,11,5,6,5,0.454545454545455,0.5,0.476190476190476
"20",5.0357884289086,1.18595052272213,1,10,6,4,4,0.6,0.6,0.6
"21",4.8862285070533,1.22530111990586,1,11,7,4,3,0.636363636363636,0.7,0.666666666666667
"22",4.79896287333922,1.28842345647002,1,11,5,6,5,0.454545454545455,0.5,0.476190476190476
"23",5.76576960694276,1.09212122224474,1,12,7,5,3,0.583333333333333,0.7,0.636363636363636
"24",3.47349034034719,1.44407088198671,1,11,6,5,4,0.545454545454545,0.6,0.571428571428571
"25",4.8862285070533,1.22530111990586,1,11,7,4,3,0.636363636363636,0.7,0.666666666666667
"26",5.61481507171304,1.12811049278069,1,10,9,1,1,0.9,0.9,0.9
"27",4.79896287333922,1.28842345647002,1,11,5,6,5,0.454545454545455,0.5,0.476190476190476
"28",3.47349034034719,1.44407088198671,1,11,6,5,4,0.545454545454545,0.6,0.571428571428571
"29",5.0357884289086,1.18595052272213,1,10,6,4,4,0.6,0.6,0.6
