"","za","nest","rnkIndex","len","hits","fp","fn","precision","Recall","F1"
"1",5.32844085398507,0.893448868015587,1,10,0,10,10,0,0,NA
"2",5.21204366588261,0.946823252119211,1,10,0,10,10,0,0,NA
"3",5.32844085398507,0.893448868015587,1,10,0,10,10,0,0,NA
"4",4.37081548068307,1.31411031314237,1,10,0,10,10,0,0,NA
"5",4.37081548068307,1.31411031314237,1,10,0,10,10,0,0,NA
"6",5.21204366588261,0.946823252119211,1,10,0,10,10,0,0,NA
"7",2.88177281252937,1.34273131276152,1,11,0,11,10,0,0,NA
"8",2.88177281252937,1.34273131276152,1,11,0,11,10,0,0,NA
"9",2.88177281252937,1.34273131276152,1,11,0,11,10,0,0,NA
"10",5.32844085398507,0.893448868015587,1,10,0,10,10,0,0,NA
"11",5.32844085398507,0.893448868015587,1,10,0,10,10,0,0,NA
"12",5.21204366588261,0.946823252119211,1,10,0,10,10,0,0,NA
"13",4.37081548068307,1.31411031314237,1,10,0,10,10,0,0,NA
"14",4.96932816050624,0.964723820555938,1,11,0,11,10,0,0,NA
"15",4.79699339501477,1.1688139854709,1,10,0,10,10,0,0,NA
"16",4.37081548068307,1.31411031314237,1,10,0,10,10,0,0,NA
"17",4.79699339501477,1.1688139854709,1,10,0,10,10,0,0,NA
"18",2.88177281252937,1.34273131276152,1,11,0,11,10,0,0,NA
"19",4.79699339501477,1.1688139854709,1,10,0,10,10,0,0,NA
"20",5.32844085398507,0.893448868015587,1,10,0,10,10,0,0,NA
"21",5.21204366588261,0.946823252119211,1,10,0,10,10,0,0,NA
"22",5.32844085398507,0.893448868015587,1,10,0,10,10,0,0,NA
"23",4.37081548068307,1.31411031314237,1,10,0,10,10,0,0,NA
"24",4.37081548068307,1.31411031314237,1,10,0,10,10,0,0,NA
"25",4.37081548068307,1.31411031314237,1,10,0,10,10,0,0,NA
"26",4.37081548068307,1.31411031314237,1,10,0,10,10,0,0,NA
"27",5.32844085398507,0.893448868015587,1,10,0,10,10,0,0,NA
"28",4.96932816050624,0.964723820555938,1,11,0,11,10,0,0,NA
"29",5.21204366588261,0.946823252119211,1,10,0,10,10,0,0,NA
"30",2.88177281252937,1.34273131276152,1,11,0,11,10,0,0,NA
"31",5.32844085398507,0.893448868015587,1,10,0,10,10,0,0,NA
"32",5.32844085398507,0.893448868015587,1,10,0,10,10,0,0,NA
"33",5.32844085398507,0.893448868015587,1,10,0,10,10,0,0,NA
"34",2.88177281252937,1.34273131276152,1,11,0,11,10,0,0,NA
"35",4.37081548068307,1.31411031314237,1,10,0,10,10,0,0,NA
"36",4.96932816050624,0.964723820555938,1,11,0,11,10,0,0,NA
"37",5.21204366588261,0.946823252119211,1,10,0,10,10,0,0,NA
"38",5.21204366588261,0.946823252119211,1,10,0,10,10,0,0,NA
"39",4.85369561587844,1.1105362385716,1,10,0,10,10,0,0,NA
"40",4.79699339501477,1.1688139854709,1,10,0,10,10,0,0,NA
"41",5.32844085398507,0.893448868015587,1,10,0,10,10,0,0,NA
"42",5.21204366588261,0.946823252119211,1,10,0,10,10,0,0,NA
"43",5.21204366588261,0.946823252119211,1,10,0,10,10,0,0,NA
"44",4.37081548068307,1.31411031314237,1,10,0,10,10,0,0,NA
"45",4.96932816050624,0.964723820555938,1,11,0,11,10,0,0,NA
"46",5.32844085398507,0.893448868015587,1,10,0,10,10,0,0,NA
"47",5.32844085398507,0.893448868015587,1,10,0,10,10,0,0,NA
"48",2.88177281252937,1.34273131276152,1,11,0,11,10,0,0,NA
"49",5.21204366588261,0.946823252119211,1,10,0,10,10,0,0,NA
"50",4.79699339501477,1.1688139854709,1,10,0,10,10,0,0,NA
"51",4.79699339501477,1.1688139854709,1,10,0,10,10,0,0,NA
"52",2.88177281252937,1.34273131276152,1,11,0,11,10,0,0,NA
"53",4.96932816050624,0.964723820555938,1,11,0,11,10,0,0,NA
"54",4.96932816050624,0.964723820555938,1,11,0,11,10,0,0,NA
"55",2.88177281252937,1.34273131276152,1,11,0,11,10,0,0,NA
"56",5.21204366588261,0.946823252119211,1,10,0,10,10,0,0,NA
"57",2.88177281252937,1.34273131276152,1,11,0,11,10,0,0,NA
"58",5.21204366588261,0.946823252119211,1,10,0,10,10,0,0,NA
"59",2.88177281252937,1.34273131276152,1,11,0,11,10,0,0,NA
"60",4.96932816050624,0.964723820555938,1,11,0,11,10,0,0,NA
"61",4.96932816050624,0.964723820555938,1,11,0,11,10,0,0,NA
"62",4.37081548068307,1.31411031314237,1,10,0,10,10,0,0,NA
"63",4.96932816050624,0.964723820555938,1,11,0,11,10,0,0,NA
"64",5.21204366588261,0.946823252119211,1,10,0,10,10,0,0,NA
"65",4.79699339501477,1.1688139854709,1,10,0,10,10,0,0,NA
"66",4.37081548068307,1.31411031314237,1,10,0,10,10,0,0,NA
"67",4.85369561587844,1.1105362385716,1,10,0,10,10,0,0,NA
"68",2.88177281252937,1.34273131276152,1,11,0,11,10,0,0,NA
"69",5.21204366588261,0.946823252119211,1,10,0,10,10,0,0,NA
"70",5.32844085398507,0.893448868015587,1,10,0,10,10,0,0,NA
"71",4.37081548068307,1.31411031314237,1,10,0,10,10,0,0,NA
"72",4.96932816050624,0.964723820555938,1,11,0,11,10,0,0,NA
"73",5.21204366588261,0.946823252119211,1,10,0,10,10,0,0,NA
"74",5.32844085398507,0.893448868015587,1,10,0,10,10,0,0,NA
"75",2.88177281252937,1.34273131276152,1,11,0,11,10,0,0,NA
"76",2.88177281252937,1.34273131276152,1,11,0,11,10,0,0,NA
"77",4.37081548068307,1.31411031314237,1,10,0,10,10,0,0,NA
"78",4.96932816050624,0.964723820555938,1,11,0,11,10,0,0,NA
"79",2.88177281252937,1.34273131276152,1,11,0,11,10,0,0,NA
"80",5.32844085398507,0.893448868015587,1,10,0,10,10,0,0,NA
"81",4.79699339501477,1.1688139854709,1,10,0,10,10,0,0,NA
"82",5.32844085398507,0.893448868015587,1,10,0,10,10,0,0,NA
"83",5.32844085398507,0.893448868015587,1,10,0,10,10,0,0,NA
"84",4.79699339501477,1.1688139854709,1,10,0,10,10,0,0,NA
"85",2.88177281252937,1.34273131276152,1,11,0,11,10,0,0,NA
"86",5.32844085398507,0.893448868015587,1,10,0,10,10,0,0,NA
"87",5.32844085398507,0.893448868015587,1,10,0,10,10,0,0,NA
"88",5.21204366588261,0.946823252119211,1,10,0,10,10,0,0,NA
"89",2.88177281252937,1.34273131276152,1,11,0,11,10,0,0,NA
"90",5.21204366588261,0.946823252119211,1,10,0,10,10,0,0,NA
"91",4.96932816050624,0.964723820555938,1,11,0,11,10,0,0,NA
"92",2.88177281252937,1.34273131276152,1,11,0,11,10,0,0,NA
"93",5.32844085398507,0.893448868015587,1,10,0,10,10,0,0,NA
"94",5.21204366588261,0.946823252119211,1,10,0,10,10,0,0,NA
"95",2.88177281252937,1.34273131276152,1,11,0,11,10,0,0,NA
"96",2.88177281252937,1.34273131276152,1,11,0,11,10,0,0,NA
"97",5.32844085398507,0.893448868015587,1,10,0,10,10,0,0,NA
"98",5.32844085398507,0.893448868015587,1,10,0,10,10,0,0,NA
"99",5.32844085398507,0.893448868015587,1,10,0,10,10,0,0,NA
"100",2.88177281252937,1.34273131276152,1,11,0,11,10,0,0,NA
