"","za","nest","rnkIndex","len","hits","fp","fn","precision","Recall","F1"
"1",5.47383668618286,1.61416657681256,1,10,7,3,3,0.7,0.7,0.7
"2",5.50594951418308,1.45096681067856,1,10,8,2,2,0.8,0.8,0.8
"3",5.50594951418308,1.45096681067856,1,10,8,2,2,0.8,0.8,0.8
"4",5.48695342000565,1.54336668551318,1,10,8,2,2,0.8,0.8,0.8
"5",5.48695342000565,1.54336668551318,1,10,8,2,2,0.8,0.8,0.8
"6",5.50594951418308,1.45096681067856,1,10,8,2,2,0.8,0.8,0.8
"7",5.50594951418308,1.45096681067856,1,10,8,2,2,0.8,0.8,0.8
"8",5.50594951418308,1.45096681067856,1,10,8,2,2,0.8,0.8,0.8
"9",5.47383668618286,1.61416657681256,1,10,7,3,3,0.7,0.7,0.7
"10",5.48695342000565,1.54336668551318,1,10,8,2,2,0.8,0.8,0.8
"11",5.41689645730156,1.65475057922623,1,10,8,2,2,0.8,0.8,0.8
"12",5.50594951418308,1.45096681067856,1,10,8,2,2,0.8,0.8,0.8
"13",5.50594951418308,1.45096681067856,1,10,8,2,2,0.8,0.8,0.8
"14",5.50594951418308,1.45096681067856,1,10,8,2,2,0.8,0.8,0.8
"15",5.50594951418308,1.45096681067856,1,10,8,2,2,0.8,0.8,0.8
"16",5.41689645730156,1.65475057922623,1,10,8,2,2,0.8,0.8,0.8
"17",5.50594951418308,1.45096681067856,1,10,8,2,2,0.8,0.8,0.8
"18",5.41689645730156,1.65475057922623,1,10,8,2,2,0.8,0.8,0.8
"19",5.50594951418308,1.45096681067856,1,10,8,2,2,0.8,0.8,0.8
"20",5.50594951418308,1.45096681067856,1,10,8,2,2,0.8,0.8,0.8
"21",5.41689645730156,1.65475057922623,1,10,8,2,2,0.8,0.8,0.8
"22",5.48695342000565,1.54336668551318,1,10,8,2,2,0.8,0.8,0.8
"23",5.41689645730156,1.65475057922623,1,10,8,2,2,0.8,0.8,0.8
"24",5.48695342000565,1.54336668551318,1,10,8,2,2,0.8,0.8,0.8
"25",5.50594951418308,1.45096681067856,1,10,8,2,2,0.8,0.8,0.8
"26",5.41689645730156,1.65475057922623,1,10,8,2,2,0.8,0.8,0.8
"27",5.48695342000565,1.54336668551318,1,10,8,2,2,0.8,0.8,0.8
"28",5.41689645730156,1.65475057922623,1,10,8,2,2,0.8,0.8,0.8
"29",5.41689645730156,1.65475057922623,1,10,8,2,2,0.8,0.8,0.8
"30",5.41674711575776,2.0122251614102,1,10,9,1,1,0.9,0.9,0.9
"31",5.41689645730156,1.65475057922623,1,10,8,2,2,0.8,0.8,0.8
"32",5.47383668618286,1.61416657681256,1,10,7,3,3,0.7,0.7,0.7
"33",5.41689645730156,1.65475057922623,1,10,8,2,2,0.8,0.8,0.8
"34",5.48695342000565,1.54336668551318,1,10,8,2,2,0.8,0.8,0.8
"35",5.48695342000565,1.54336668551318,1,10,8,2,2,0.8,0.8,0.8
"36",5.50594951418308,1.45096681067856,1,10,8,2,2,0.8,0.8,0.8
"37",5.47383668618286,1.61416657681256,1,10,7,3,3,0.7,0.7,0.7
"38",5.41689645730156,1.65475057922623,1,10,8,2,2,0.8,0.8,0.8
"39",5.41674711575776,2.0122251614102,1,10,9,1,1,0.9,0.9,0.9
"40",5.50594951418308,1.45096681067856,1,10,8,2,2,0.8,0.8,0.8
"41",5.50594951418308,1.45096681067856,1,10,8,2,2,0.8,0.8,0.8
"42",5.50594951418308,1.45096681067856,1,10,8,2,2,0.8,0.8,0.8
"43",5.50594951418308,1.45096681067856,1,10,8,2,2,0.8,0.8,0.8
"44",5.50594951418308,1.45096681067856,1,10,8,2,2,0.8,0.8,0.8
"45",5.50594951418308,1.45096681067856,1,10,8,2,2,0.8,0.8,0.8
"46",5.41689645730156,1.65475057922623,1,10,8,2,2,0.8,0.8,0.8
"47",5.50594951418308,1.45096681067856,1,10,8,2,2,0.8,0.8,0.8
"48",5.48695342000565,1.54336668551318,1,10,8,2,2,0.8,0.8,0.8
"49",5.41689645730156,1.65475057922623,1,10,8,2,2,0.8,0.8,0.8
"50",5.48695342000565,1.54336668551318,1,10,8,2,2,0.8,0.8,0.8
"51",5.48695342000565,1.54336668551318,1,10,8,2,2,0.8,0.8,0.8
"52",5.50594951418308,1.45096681067856,1,10,8,2,2,0.8,0.8,0.8
"53",5.41689645730156,1.65475057922623,1,10,8,2,2,0.8,0.8,0.8
"54",5.41689645730156,1.65475057922623,1,10,8,2,2,0.8,0.8,0.8
"55",5.48695342000565,1.54336668551318,1,10,8,2,2,0.8,0.8,0.8
"56",5.48695342000565,1.54336668551318,1,10,8,2,2,0.8,0.8,0.8
"57",5.50594951418308,1.45096681067856,1,10,8,2,2,0.8,0.8,0.8
"58",5.48695342000565,1.54336668551318,1,10,8,2,2,0.8,0.8,0.8
"59",5.50594951418308,1.45096681067856,1,10,8,2,2,0.8,0.8,0.8
"60",5.41674711575776,2.0122251614102,1,10,9,1,1,0.9,0.9,0.9
"61",5.50594951418308,1.45096681067856,1,10,8,2,2,0.8,0.8,0.8
"62",5.48695342000565,1.54336668551318,1,10,8,2,2,0.8,0.8,0.8
"63",5.41689645730156,1.65475057922623,1,10,8,2,2,0.8,0.8,0.8
"64",5.41689645730156,1.65475057922623,1,10,8,2,2,0.8,0.8,0.8
"65",5.48695342000565,1.54336668551318,1,10,8,2,2,0.8,0.8,0.8
"66",5.50594951418308,1.45096681067856,1,10,8,2,2,0.8,0.8,0.8
"67",5.47383668618286,1.61416657681256,1,10,7,3,3,0.7,0.7,0.7
"68",5.50594951418308,1.45096681067856,1,10,8,2,2,0.8,0.8,0.8
"69",5.50594951418308,1.45096681067856,1,10,8,2,2,0.8,0.8,0.8
"70",5.50594951418308,1.45096681067856,1,10,8,2,2,0.8,0.8,0.8
"71",5.48695342000565,1.54336668551318,1,10,8,2,2,0.8,0.8,0.8
"72",5.47383668618286,1.61416657681256,1,10,7,3,3,0.7,0.7,0.7
"73",5.48695342000565,1.54336668551318,1,10,8,2,2,0.8,0.8,0.8
