"","za","nest","rnkIndex","len","hits","fp","fn","precision","Recall","F1"
"1",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"2",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"3",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"4",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"5",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"6",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"7",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"8",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"9",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"10",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"11",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"12",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"13",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"14",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"15",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"16",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"17",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"18",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"19",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"20",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"21",4.95782999739486,2.05178605850802,1,10,8,2,2,0.8,0.8,0.8
"22",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"23",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"24",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"25",4.95782999739486,2.05178605850802,1,10,8,2,2,0.8,0.8,0.8
"26",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"27",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"28",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"29",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"30",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"31",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"32",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"33",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"34",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"35",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"36",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"37",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"38",4.95782999739486,2.05178605850802,1,10,8,2,2,0.8,0.8,0.8
"39",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"40",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"41",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"42",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"43",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"44",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"45",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"46",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"47",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"48",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"49",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"50",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"51",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"52",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"53",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"54",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"55",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"56",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"57",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"58",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"59",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"60",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"61",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"62",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"63",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"64",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"65",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"66",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"67",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"68",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"69",4.95782999739486,2.05178605850802,1,10,8,2,2,0.8,0.8,0.8
"70",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"71",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"72",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"73",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"74",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"75",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"76",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"77",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"78",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"79",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"80",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"81",4.95782999739486,2.05178605850802,1,10,8,2,2,0.8,0.8,0.8
"82",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
"83",5.11306023111971,1.56057355758547,1,10,8,2,2,0.8,0.8,0.8
