"","za","nest","rnkIndex","len","hits","fp","fn","precision","Recall","F1"
"1",5.26724226539025,1.45851605501256,1,10,8,2,2,0.8,0.8,0.8
"2",4.72410256837587,1.49961884115346,1,10,8,2,2,0.8,0.8,0.8
"3",4.6479253233773,1.67421669911805,1,10,8,2,2,0.8,0.8,0.8
"4",5.26724226539025,1.45851605501256,1,10,8,2,2,0.8,0.8,0.8
"5",4.78172834986142,1.47965900268928,1,10,8,2,2,0.8,0.8,0.8
"6",5.26724226539025,1.45851605501256,1,10,8,2,2,0.8,0.8,0.8
"7",4.72410256837587,1.49961884115346,1,10,8,2,2,0.8,0.8,0.8
"8",4.72410256837587,1.49961884115346,1,10,8,2,2,0.8,0.8,0.8
"9",4.83419050168452,1.47812944902721,1,10,8,2,2,0.8,0.8,0.8
"10",4.83419050168452,1.47812944902721,1,10,8,2,2,0.8,0.8,0.8
"11",5.3228354018823,1.02785625553567,1,11,7,4,3,0.636363636363636,0.7,0.666666666666667
"12",4.72410256837587,1.49961884115346,1,10,8,2,2,0.8,0.8,0.8
"13",4.72410256837587,1.49961884115346,1,10,8,2,2,0.8,0.8,0.8
"14",4.83419050168452,1.47812944902721,1,10,8,2,2,0.8,0.8,0.8
"15",4.83419050168452,1.47812944902721,1,10,8,2,2,0.8,0.8,0.8
"16",4.9127432530209,1.47222254827581,1,10,8,2,2,0.8,0.8,0.8
"17",5.3228354018823,1.02785625553567,1,11,7,4,3,0.636363636363636,0.7,0.666666666666667
"18",5.3228354018823,1.02785625553567,1,11,7,4,3,0.636363636363636,0.7,0.666666666666667
"19",4.72410256837587,1.49961884115346,1,10,8,2,2,0.8,0.8,0.8
"20",4.72410256837587,1.49961884115346,1,10,8,2,2,0.8,0.8,0.8
"21",5.26724226539025,1.45851605501256,1,10,8,2,2,0.8,0.8,0.8
"22",5.26724226539025,1.45851605501256,1,10,8,2,2,0.8,0.8,0.8
"23",4.83419050168452,1.47812944902721,1,10,8,2,2,0.8,0.8,0.8
"24",4.72410256837587,1.49961884115346,1,10,8,2,2,0.8,0.8,0.8
"25",4.6479253233773,1.67421669911805,1,10,8,2,2,0.8,0.8,0.8
"26",4.9127432530209,1.47222254827581,1,10,8,2,2,0.8,0.8,0.8
"27",4.9127432530209,1.47222254827581,1,10,8,2,2,0.8,0.8,0.8
"28",5.3228354018823,1.02785625553567,1,11,7,4,3,0.636363636363636,0.7,0.666666666666667
"29",4.6479253233773,1.67421669911805,1,10,8,2,2,0.8,0.8,0.8
"30",4.6479253233773,1.67421669911805,1,10,8,2,2,0.8,0.8,0.8
"31",5.26724226539025,1.45851605501256,1,10,8,2,2,0.8,0.8,0.8
"32",5.26724226539025,1.45851605501256,1,10,8,2,2,0.8,0.8,0.8
"33",5.3228354018823,1.02785625553567,1,11,7,4,3,0.636363636363636,0.7,0.666666666666667
"34",4.83419050168452,1.47812944902721,1,10,8,2,2,0.8,0.8,0.8
"35",4.72410256837587,1.49961884115346,1,10,8,2,2,0.8,0.8,0.8
"36",5.26724226539025,1.45851605501256,1,10,8,2,2,0.8,0.8,0.8
"37",4.83419050168452,1.47812944902721,1,10,8,2,2,0.8,0.8,0.8
"38",4.9127432530209,1.47222254827581,1,10,8,2,2,0.8,0.8,0.8
"39",4.83419050168452,1.47812944902721,1,10,8,2,2,0.8,0.8,0.8
"40",4.6479253233773,1.67421669911805,1,10,8,2,2,0.8,0.8,0.8
"41",5.26724226539025,1.45851605501256,1,10,8,2,2,0.8,0.8,0.8
"42",5.26724226539025,1.45851605501256,1,10,8,2,2,0.8,0.8,0.8
"43",5.26724226539025,1.45851605501256,1,10,8,2,2,0.8,0.8,0.8
"44",4.83419050168452,1.47812944902721,1,10,8,2,2,0.8,0.8,0.8
"45",5.26724226539025,1.45851605501256,1,10,8,2,2,0.8,0.8,0.8
"46",4.83419050168452,1.47812944902721,1,10,8,2,2,0.8,0.8,0.8
"47",5.3228354018823,1.02785625553567,1,11,7,4,3,0.636363636363636,0.7,0.666666666666667
"48",5.3228354018823,1.02785625553567,1,11,7,4,3,0.636363636363636,0.7,0.666666666666667
"49",5.3228354018823,1.02785625553567,1,11,7,4,3,0.636363636363636,0.7,0.666666666666667
"50",4.6479253233773,1.67421669911805,1,10,8,2,2,0.8,0.8,0.8
"51",4.9127432530209,1.47222254827581,1,10,8,2,2,0.8,0.8,0.8
"52",5.26724226539025,1.45851605501256,1,10,8,2,2,0.8,0.8,0.8
"53",4.83419050168452,1.47812944902721,1,10,8,2,2,0.8,0.8,0.8
"54",4.83419050168452,1.47812944902721,1,10,8,2,2,0.8,0.8,0.8
"55",4.72410256837587,1.49961884115346,1,10,8,2,2,0.8,0.8,0.8
"56",5.26724226539025,1.45851605501256,1,10,8,2,2,0.8,0.8,0.8
"57",4.9127432530209,1.47222254827581,1,10,8,2,2,0.8,0.8,0.8
"58",4.9127432530209,1.47222254827581,1,10,8,2,2,0.8,0.8,0.8
"59",4.6479253233773,1.67421669911805,1,10,8,2,2,0.8,0.8,0.8
"60",5.3228354018823,1.02785625553567,1,11,7,4,3,0.636363636363636,0.7,0.666666666666667
"61",4.9127432530209,1.47222254827581,1,10,8,2,2,0.8,0.8,0.8
"62",5.3228354018823,1.02785625553567,1,11,7,4,3,0.636363636363636,0.7,0.666666666666667
