"","za","nest","rnkIndex","len","hits","fp","fn","precision","Recall","F1"
"1",5.25877482282191,2.00552387892631,1,10,8,2,2,0.8,0.8,0.8
"2",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"3",6.02598079205999,1.8522592976426,1,11,9,2,1,0.818181818181818,0.9,0.857142857142857
"4",5.69210489581175,1.93091083726763,1,10,8,2,2,0.8,0.8,0.8
"5",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"6",5.69210489581175,1.93091083726763,1,10,8,2,2,0.8,0.8,0.8
"7",5.69210489581175,1.93091083726763,1,10,8,2,2,0.8,0.8,0.8
"8",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"9",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"10",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"11",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"12",6.02598079205999,1.8522592976426,1,11,9,2,1,0.818181818181818,0.9,0.857142857142857
"13",5.25877482282191,2.00552387892631,1,10,8,2,2,0.8,0.8,0.8
"14",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"15",6.02598079205999,1.8522592976426,1,11,9,2,1,0.818181818181818,0.9,0.857142857142857
"16",5.69210489581175,1.93091083726763,1,10,8,2,2,0.8,0.8,0.8
"17",5.69210489581175,1.93091083726763,1,10,8,2,2,0.8,0.8,0.8
"18",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"19",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"20",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"21",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"22",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"23",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"24",5.69210489581175,1.93091083726763,1,10,8,2,2,0.8,0.8,0.8
"25",5.69210489581175,1.93091083726763,1,10,8,2,2,0.8,0.8,0.8
"26",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"27",5.69210489581175,1.93091083726763,1,10,8,2,2,0.8,0.8,0.8
"28",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"29",6.02598079205999,1.8522592976426,1,11,9,2,1,0.818181818181818,0.9,0.857142857142857
"30",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"31",5.25877482282191,2.00552387892631,1,10,8,2,2,0.8,0.8,0.8
"32",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"33",6.02598079205999,1.8522592976426,1,11,9,2,1,0.818181818181818,0.9,0.857142857142857
"34",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"35",5.69210489581175,1.93091083726763,1,10,8,2,2,0.8,0.8,0.8
"36",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"37",5.69210489581175,1.93091083726763,1,10,8,2,2,0.8,0.8,0.8
"38",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"39",5.69210489581175,1.93091083726763,1,10,8,2,2,0.8,0.8,0.8
"40",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"41",5.69210489581175,1.93091083726763,1,10,8,2,2,0.8,0.8,0.8
"42",5.69210489581175,1.93091083726763,1,10,8,2,2,0.8,0.8,0.8
"43",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"44",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"45",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"46",5.25877482282191,2.00552387892631,1,10,8,2,2,0.8,0.8,0.8
"47",5.69210489581175,1.93091083726763,1,10,8,2,2,0.8,0.8,0.8
"48",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"49",6.02598079205999,1.8522592976426,1,11,9,2,1,0.818181818181818,0.9,0.857142857142857
"50",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"51",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"52",5.69210489581175,1.93091083726763,1,10,8,2,2,0.8,0.8,0.8
"53",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"54",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"55",6.02598079205999,1.8522592976426,1,11,9,2,1,0.818181818181818,0.9,0.857142857142857
"56",6.02598079205999,1.8522592976426,1,11,9,2,1,0.818181818181818,0.9,0.857142857142857
"57",5.25877482282191,2.00552387892631,1,10,8,2,2,0.8,0.8,0.8
"58",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"59",5.69210489581175,1.93091083726763,1,10,8,2,2,0.8,0.8,0.8
"60",5.69210489581175,1.93091083726763,1,10,8,2,2,0.8,0.8,0.8
"61",5.69210489581175,1.93091083726763,1,10,8,2,2,0.8,0.8,0.8
"62",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"63",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"64",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"65",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"66",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"67",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"68",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"69",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"70",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"71",5.69210489581175,1.93091083726763,1,10,8,2,2,0.8,0.8,0.8
"72",5.25877482282191,2.00552387892631,1,10,8,2,2,0.8,0.8,0.8
"73",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"74",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"75",6.02598079205999,1.8522592976426,1,11,9,2,1,0.818181818181818,0.9,0.857142857142857
"76",5.69210489581175,1.93091083726763,1,10,8,2,2,0.8,0.8,0.8
"77",6.02598079205999,1.8522592976426,1,11,9,2,1,0.818181818181818,0.9,0.857142857142857
"78",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"79",5.69210489581175,1.93091083726763,1,10,8,2,2,0.8,0.8,0.8
"80",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
"81",5.25877482282191,2.00552387892631,1,10,8,2,2,0.8,0.8,0.8
"82",5.69210489581175,1.93091083726763,1,10,8,2,2,0.8,0.8,0.8
"83",5.25877482282191,2.00552387892631,1,10,8,2,2,0.8,0.8,0.8
"84",5.69210489581175,1.93091083726763,1,10,8,2,2,0.8,0.8,0.8
"85",5.25877482282191,2.00552387892631,1,10,8,2,2,0.8,0.8,0.8
"86",5.69210489581175,1.93091083726763,1,10,8,2,2,0.8,0.8,0.8
"87",5.25877482282191,2.00552387892631,1,10,8,2,2,0.8,0.8,0.8
"88",4.86415186777347,2.08949022248439,1,10,7,3,3,0.7,0.7,0.7
