"","za","nest","rnkIndex","len","hits","fp","fn","precision","Recall","F1"
"1",4.69121418961725,1.37514907687115,1,11,5,6,5,0.454545454545455,0.5,0.476190476190476
"2",5.42388289473722,1.12927328212342,1,16,4,12,6,0.25,0.4,0.307692307692308
"3",5.12056537526863,1.26814375368022,1,11,5,6,5,0.454545454545455,0.5,0.476190476190476
"4",2.04660232522407,1.52845677085414,1,10,1,9,9,0.1,0.1,0.1
"5",4.31372488431355,1.45586515086135,1,16,7,9,3,0.4375,0.7,0.538461538461538
"6",5.42388289473722,1.12927328212342,1,16,4,12,6,0.25,0.4,0.307692307692308
"7",3.47641451812788,1.5173080636914,1,11,5,6,5,0.454545454545455,0.5,0.476190476190476
"8",5.12056537526863,1.26814375368022,1,11,5,6,5,0.454545454545455,0.5,0.476190476190476
"9",2.04660232522407,1.52845677085414,1,10,1,9,9,0.1,0.1,0.1
"10",5.42388289473722,1.12927328212342,1,16,4,12,6,0.25,0.4,0.307692307692308
"11",5.12056537526863,1.26814375368022,1,11,5,6,5,0.454545454545455,0.5,0.476190476190476
"12",4.69121418961725,1.37514907687115,1,11,5,6,5,0.454545454545455,0.5,0.476190476190476
"13",4.3502374247488,1.38497877433929,1,10,4,6,6,0.4,0.4,0.4
"14",5.42388289473722,1.12927328212342,1,16,4,12,6,0.25,0.4,0.307692307692308
"15",5.42388289473722,1.12927328212342,1,16,4,12,6,0.25,0.4,0.307692307692308
"16",3.47641451812788,1.5173080636914,1,11,5,6,5,0.454545454545455,0.5,0.476190476190476
"17",4.69121418961725,1.37514907687115,1,11,5,6,5,0.454545454545455,0.5,0.476190476190476
"18",5.12056537526863,1.26814375368022,1,11,5,6,5,0.454545454545455,0.5,0.476190476190476
"19",2.04660232522407,1.52845677085414,1,10,1,9,9,0.1,0.1,0.1
"20",4.31372488431355,1.45586515086135,1,16,7,9,3,0.4375,0.7,0.538461538461538
"21",4.31372488431355,1.45586515086135,1,16,7,9,3,0.4375,0.7,0.538461538461538
"22",4.3502374247488,1.38497877433929,1,10,4,6,6,0.4,0.4,0.4
"23",4.3502374247488,1.38497877433929,1,10,4,6,6,0.4,0.4,0.4
"24",4.31372488431355,1.45586515086135,1,16,7,9,3,0.4375,0.7,0.538461538461538
"25",2.04660232522407,1.52845677085414,1,10,1,9,9,0.1,0.1,0.1
"26",5.42388289473722,1.12927328212342,1,16,4,12,6,0.25,0.4,0.307692307692308
"27",4.69121418961725,1.37514907687115,1,11,5,6,5,0.454545454545455,0.5,0.476190476190476
"28",4.31372488431355,1.45586515086135,1,16,7,9,3,0.4375,0.7,0.538461538461538
"29",4.69121418961725,1.37514907687115,1,11,5,6,5,0.454545454545455,0.5,0.476190476190476
"30",4.69121418961725,1.37514907687115,1,11,5,6,5,0.454545454545455,0.5,0.476190476190476
"31",5.42388289473722,1.12927328212342,1,16,4,12,6,0.25,0.4,0.307692307692308
"32",3.69227949859989,1.47117459869802,1,10,4,6,6,0.4,0.4,0.4
"33",5.42388289473722,1.12927328212342,1,16,4,12,6,0.25,0.4,0.307692307692308
"34",5.42388289473722,1.12927328212342,1,16,4,12,6,0.25,0.4,0.307692307692308
"35",5.42388289473722,1.12927328212342,1,16,4,12,6,0.25,0.4,0.307692307692308
