"","za","nest","rnkIndex","len","hits","fp","fn","precision","Recall","F1"
"1",5.11155722334887,1.84027498211455,1,10,6,4,4,0.6,0.6,0.6
"2",5.64972906462557,1.80596538471565,1,10,8,2,2,0.8,0.8,0.8
"3",5.16386880592029,1.83561359091234,1,10,6,4,4,0.6,0.6,0.6
"4",5.11155722334887,1.84027498211455,1,10,6,4,4,0.6,0.6,0.6
"5",5.49736525602041,1.83079474491909,1,10,7,3,3,0.7,0.7,0.7
"6",5.16386880592029,1.83561359091234,1,10,6,4,4,0.6,0.6,0.6
"7",5.64972906462557,1.80596538471565,1,10,8,2,2,0.8,0.8,0.8
"8",5.11155722334887,1.84027498211455,1,10,6,4,4,0.6,0.6,0.6
"9",5.11155722334887,1.84027498211455,1,10,6,4,4,0.6,0.6,0.6
"10",5.16386880592029,1.83561359091234,1,10,6,4,4,0.6,0.6,0.6
"11",5.11155722334887,1.84027498211455,1,10,6,4,4,0.6,0.6,0.6
"12",5.49736525602041,1.83079474491909,1,10,7,3,3,0.7,0.7,0.7
"13",5.11155722334887,1.84027498211455,1,10,6,4,4,0.6,0.6,0.6
"14",5.16386880592029,1.83561359091234,1,10,6,4,4,0.6,0.6,0.6
"15",5.11155722334887,1.84027498211455,1,10,6,4,4,0.6,0.6,0.6
"16",5.95273189151728,1.70759574042949,1,10,8,2,2,0.8,0.8,0.8
"17",5.11155722334887,1.84027498211455,1,10,6,4,4,0.6,0.6,0.6
"18",5.11155722334887,1.84027498211455,1,10,6,4,4,0.6,0.6,0.6
"19",5.64972906462557,1.80596538471565,1,10,8,2,2,0.8,0.8,0.8
"20",5.64972906462557,1.80596538471565,1,10,8,2,2,0.8,0.8,0.8
"21",5.11155722334887,1.84027498211455,1,10,6,4,4,0.6,0.6,0.6
"22",5.95273189151728,1.70759574042949,1,10,8,2,2,0.8,0.8,0.8
"23",5.16386880592029,1.83561359091234,1,10,6,4,4,0.6,0.6,0.6
"24",5.64972906462557,1.80596538471565,1,10,8,2,2,0.8,0.8,0.8
"25",5.95273189151728,1.70759574042949,1,10,8,2,2,0.8,0.8,0.8
"26",5.64972906462557,1.80596538471565,1,10,8,2,2,0.8,0.8,0.8
"27",5.95273189151728,1.70759574042949,1,10,8,2,2,0.8,0.8,0.8
"28",5.11155722334887,1.84027498211455,1,10,6,4,4,0.6,0.6,0.6
"29",5.11155722334887,1.84027498211455,1,10,6,4,4,0.6,0.6,0.6
"30",5.64972906462557,1.80596538471565,1,10,8,2,2,0.8,0.8,0.8
"31",5.49736525602041,1.83079474491909,1,10,7,3,3,0.7,0.7,0.7
"32",5.64972906462557,1.80596538471565,1,10,8,2,2,0.8,0.8,0.8
"33",5.16386880592029,1.83561359091234,1,10,6,4,4,0.6,0.6,0.6
"34",5.16386880592029,1.83561359091234,1,10,6,4,4,0.6,0.6,0.6
"35",5.49736525602041,1.83079474491909,1,10,7,3,3,0.7,0.7,0.7
"36",5.11155722334887,1.84027498211455,1,10,6,4,4,0.6,0.6,0.6
"37",5.16386880592029,1.83561359091234,1,10,6,4,4,0.6,0.6,0.6
"38",5.7466967782757,1.7334821315999,1,10,7,3,3,0.7,0.7,0.7
"39",5.11155722334887,1.84027498211455,1,10,6,4,4,0.6,0.6,0.6
"40",5.11155722334887,1.84027498211455,1,10,6,4,4,0.6,0.6,0.6
"41",5.11155722334887,1.84027498211455,1,10,6,4,4,0.6,0.6,0.6
"42",5.11155722334887,1.84027498211455,1,10,6,4,4,0.6,0.6,0.6
"43",5.95273189151728,1.70759574042949,1,10,8,2,2,0.8,0.8,0.8
"44",5.16386880592029,1.83561359091234,1,10,6,4,4,0.6,0.6,0.6
"45",5.64972906462557,1.80596538471565,1,10,8,2,2,0.8,0.8,0.8
"46",5.95273189151728,1.70759574042949,1,10,8,2,2,0.8,0.8,0.8
"47",5.64972906462557,1.80596538471565,1,10,8,2,2,0.8,0.8,0.8
"48",5.11155722334887,1.84027498211455,1,10,6,4,4,0.6,0.6,0.6
"49",5.95273189151728,1.70759574042949,1,10,8,2,2,0.8,0.8,0.8
"50",5.49736525602041,1.83079474491909,1,10,7,3,3,0.7,0.7,0.7
"51",5.16386880592029,1.83561359091234,1,10,6,4,4,0.6,0.6,0.6
"52",5.16386880592029,1.83561359091234,1,10,6,4,4,0.6,0.6,0.6
"53",5.11155722334887,1.84027498211455,1,10,6,4,4,0.6,0.6,0.6
"54",5.64972906462557,1.80596538471565,1,10,8,2,2,0.8,0.8,0.8
"55",5.95273189151728,1.70759574042949,1,10,8,2,2,0.8,0.8,0.8
"56",5.64972906462557,1.80596538471565,1,10,8,2,2,0.8,0.8,0.8
"57",5.16386880592029,1.83561359091234,1,10,6,4,4,0.6,0.6,0.6
"58",5.64972906462557,1.80596538471565,1,10,8,2,2,0.8,0.8,0.8
"59",5.7466967782757,1.7334821315999,1,10,7,3,3,0.7,0.7,0.7
"60",5.95273189151728,1.70759574042949,1,10,8,2,2,0.8,0.8,0.8
"61",5.11155722334887,1.84027498211455,1,10,6,4,4,0.6,0.6,0.6
"62",5.64972906462557,1.80596538471565,1,10,8,2,2,0.8,0.8,0.8
"63",5.64972906462557,1.80596538471565,1,10,8,2,2,0.8,0.8,0.8
"64",5.64972906462557,1.80596538471565,1,10,8,2,2,0.8,0.8,0.8
"65",5.16386880592029,1.83561359091234,1,10,6,4,4,0.6,0.6,0.6
"66",5.64972906462557,1.80596538471565,1,10,8,2,2,0.8,0.8,0.8
"67",5.11155722334887,1.84027498211455,1,10,6,4,4,0.6,0.6,0.6
"68",5.64972906462557,1.80596538471565,1,10,8,2,2,0.8,0.8,0.8
"69",5.64972906462557,1.80596538471565,1,10,8,2,2,0.8,0.8,0.8
"70",5.7466967782757,1.7334821315999,1,10,7,3,3,0.7,0.7,0.7
"71",5.49736525602041,1.83079474491909,1,10,7,3,3,0.7,0.7,0.7
"72",5.64972906462557,1.80596538471565,1,10,8,2,2,0.8,0.8,0.8
"73",5.49736525602041,1.83079474491909,1,10,7,3,3,0.7,0.7,0.7
"74",5.16386880592029,1.83561359091234,1,10,6,4,4,0.6,0.6,0.6
"75",5.7466967782757,1.7334821315999,1,10,7,3,3,0.7,0.7,0.7
"76",5.95273189151728,1.70759574042949,1,10,8,2,2,0.8,0.8,0.8
"77",5.64972906462557,1.80596538471565,1,10,8,2,2,0.8,0.8,0.8
"78",5.64972906462557,1.80596538471565,1,10,8,2,2,0.8,0.8,0.8
"79",5.7466967782757,1.7334821315999,1,10,7,3,3,0.7,0.7,0.7
"80",5.95273189151728,1.70759574042949,1,10,8,2,2,0.8,0.8,0.8
"81",5.64972906462557,1.80596538471565,1,10,8,2,2,0.8,0.8,0.8
"82",5.49736525602041,1.83079474491909,1,10,7,3,3,0.7,0.7,0.7
"83",5.11155722334887,1.84027498211455,1,10,6,4,4,0.6,0.6,0.6
"84",5.11155722334887,1.84027498211455,1,10,6,4,4,0.6,0.6,0.6
"85",5.49736525602041,1.83079474491909,1,10,7,3,3,0.7,0.7,0.7
"86",5.16386880592029,1.83561359091234,1,10,6,4,4,0.6,0.6,0.6
"87",5.49736525602041,1.83079474491909,1,10,7,3,3,0.7,0.7,0.7
"88",5.64972906462557,1.80596538471565,1,10,8,2,2,0.8,0.8,0.8
"89",5.64972906462557,1.80596538471565,1,10,8,2,2,0.8,0.8,0.8
"90",5.11155722334887,1.84027498211455,1,10,6,4,4,0.6,0.6,0.6
"91",5.16386880592029,1.83561359091234,1,10,6,4,4,0.6,0.6,0.6
"92",5.64972906462557,1.80596538471565,1,10,8,2,2,0.8,0.8,0.8
"93",5.49736525602041,1.83079474491909,1,10,7,3,3,0.7,0.7,0.7
